item_id,sale_id,user_id,name,type,brand,qty,value
3863,830,579,OptiClarity,Gotas,Bright,4,4000
3864,104,65,ClearView Elite,Gotas,Glassi,1,12000
3865,544,507,EyeRevive,Soluciones,Lupa,4,6000
3866,1196,584,LuminEye Care,Soluciones,Bright,1,2000
3867,1026,784,ClearView Elite,Gotas,Bright,4,20000
3868,202,200,IrisBright,Gotas,Bright,1,4000
3869,418,461,IrisBright,Soluciones,Glassi,4,16000
3870,1169,621,IrisBright,Lentes de Contacto,Lupa,1,4000
3871,411,215,IrisBright,Lentes de Contacto,Glassi,2,6000
3872,796,676,SightSoothe,Lentes de Contacto,Bright,2,20000
3873,1894,540,EyeRevive,Lentes de Contacto,Lupa,3,2000
3874,358,291,OptiGleam,Lentes de Contacto,Bright,2,8000
3875,552,327,SightSoothe,Gotas,Bright,3,8000
3876,229,532,SightSoothe,Soluciones,Bright,4,10000
3877,1271,520,EyeRevive,Lentes de Contacto,Glassi,1,4000
3878,1196,552,LuminEye Care,Soluciones,Lupa,2,4000
3879,69,395,OptiClarity,Gotas,Bright,4,18000
3880,1760,645,VisionGuard,Gotas,Lupa,1,10000
3881,90,182,LuminEye Care,Lentes de Contacto,Glassi,1,18000
3882,1726,705,EyeRevive,Gotas,Lupa,1,10000
3883,117,118,OptiGleam,Soluciones,Bright,4,16000
3884,884,783,EyeRevive,Gotas,Glassi,1,10000
3885,641,647,OptiGleam,Gotas,Lupa,4,4000
3886,755,761,LuminEye Care,Soluciones,Bright,3,6000
3887,1481,382,OptiClarity,Gotas,Glassi,4,16000
3888,1746,149,IrisBright,Soluciones,Lupa,1,18000
3889,1452,12,ClearView Elite,Soluciones,Glassi,3,6000
3890,552,441,OptiGleam,Gotas,Lupa,3,8000
3891,742,680,OptiGleam,Lentes de Contacto,Bright,3,18000
3892,1320,780,OptiGleam,Lentes de Contacto,Glassi,1,20000
3893,1323,483,LuminEye Care,Gotas,Glassi,1,16000
3894,1653,662,OptiClarity,Soluciones,Bright,2,18000
3895,1084,348,LuminEye Care,Soluciones,Lupa,2,10000
3896,1436,199,ClearView Elite,Lentes de Contacto,Bright,1,16000
3897,247,656,SightSoothe,Gotas,Bright,4,20000
3898,1622,73,EyeRevive,Soluciones,Glassi,1,20000
3899,1929,181,IrisBright,Soluciones,Glassi,1,18000
3900,666,767,OptiClarity,Soluciones,Glassi,2,14000
3901,1937,748,SightSoothe,Soluciones,Glassi,1,2000
3902,1268,235,OptiClarity,Lentes de Contacto,Glassi,2,4000
3903,1094,608,LuminEye Care,Soluciones,Bright,1,12000
3904,984,428,OptiGleam,Soluciones,Bright,3,16000
3905,691,427,ClearView Elite,Gotas,Bright,4,10000
3906,1109,773,IrisBright,Lentes de Contacto,Bright,4,20000
3907,1277,396,OptiClarity,Soluciones,Bright,2,10000
3908,1551,350,LuminEye Care,Soluciones,Glassi,4,16000
3909,1010,432,OptiClarity,Soluciones,Glassi,1,18000
3910,1176,134,ClearView Elite,Gotas,Bright,1,12000
3911,1139,253,IrisBright,Soluciones,Bright,4,2000
3912,1306,730,OptiGleam,Gotas,Bright,2,14000
3913,1564,157,OptiClarity,Gotas,Glassi,2,2000
3914,1426,205,ClearView Elite,Soluciones,Bright,3,12000
3915,830,226,SightSoothe,Gotas,Lupa,1,6000
3916,1055,143,EyeRevive,Lentes de Contacto,Glassi,4,14000
3917,1967,110,IrisBright,Gotas,Bright,2,16000
3918,1646,714,OptiGleam,Gotas,Glassi,3,16000
3919,714,1,ClearView Elite,Soluciones,Glassi,2,12000
3920,1112,498,OptiClarity,Gotas,Bright,3,2000
3921,1468,42,VisionGuard,Gotas,Glassi,4,20000
3922,36,316,OptiGleam,Gotas,Glassi,1,10000
3923,363,794,OptiGleam,Soluciones,Glassi,2,6000
3924,906,559,VisionGuard,Soluciones,Glassi,2,20000
3925,953,159,IrisBright,Gotas,Bright,4,4000
3926,1226,591,IrisBright,Lentes de Contacto,Lupa,2,12000
3927,143,127,SightSoothe,Soluciones,Lupa,1,20000
3928,1099,53,EyeRevive,Soluciones,Lupa,4,14000
3929,1290,613,SightSoothe,Lentes de Contacto,Bright,2,20000
3930,1512,358,EyeRevive,Gotas,Bright,3,2000
3931,68,759,IrisBright,Lentes de Contacto,Lupa,3,18000
3932,1148,773,ClearView Elite,Soluciones,Glassi,3,4000
3933,700,167,OptiGleam,Soluciones,Glassi,2,8000
3934,973,471,SightSoothe,Gotas,Lupa,2,20000
3935,1949,207,LuminEye Care,Gotas,Bright,3,12000
3936,1790,21,OptiClarity,Soluciones,Lupa,2,6000
3937,353,426,VisionGuard,Lentes de Contacto,Bright,1,20000
3938,1116,472,EyeRevive,Lentes de Contacto,Lupa,2,8000
3939,1040,334,IrisBright,Soluciones,Bright,1,12000
3940,1412,678,ClearView Elite,Soluciones,Lupa,3,10000
3941,493,505,ClearView Elite,Soluciones,Bright,1,12000
3942,432,207,ClearView Elite,Gotas,Lupa,3,8000
3943,1083,787,OptiGleam,Lentes de Contacto,Glassi,2,4000
3944,1150,434,SightSoothe,Lentes de Contacto,Bright,2,4000
3945,396,740,VisionGuard,Soluciones,Bright,1,18000
3946,25,118,EyeRevive,Gotas,Glassi,4,18000
3947,1469,523,VisionGuard,Lentes de Contacto,Glassi,1,16000
3948,1506,75,IrisBright,Gotas,Bright,4,10000
3949,143,321,SightSoothe,Gotas,Lupa,3,12000
3950,282,32,LuminEye Care,Gotas,Bright,4,18000
3951,325,787,VisionGuard,Gotas,Glassi,1,8000
3952,1746,559,EyeRevive,Soluciones,Glassi,1,8000
3953,970,71,ClearView Elite,Gotas,Glassi,3,2000
3954,768,716,LuminEye Care,Gotas,Bright,1,2000
3955,1573,502,ClearView Elite,Lentes de Contacto,Lupa,2,8000
3956,713,183,VisionGuard,Gotas,Bright,3,10000
3957,1058,701,SightSoothe,Soluciones,Bright,1,12000
3958,1313,412,LuminEye Care,Lentes de Contacto,Bright,3,20000
3959,941,707,ClearView Elite,Gotas,Lupa,4,14000
3960,592,707,OptiGleam,Gotas,Bright,1,16000
3961,160,92,IrisBright,Lentes de Contacto,Bright,1,4000
3962,1687,73,EyeRevive,Gotas,Glassi,1,2000
3963,1227,417,IrisBright,Lentes de Contacto,Lupa,3,4000
3964,28,348,OptiClarity,Soluciones,Glassi,4,20000
3965,1901,179,ClearView Elite,Gotas,Lupa,4,8000
3966,1719,196,LuminEye Care,Lentes de Contacto,Lupa,2,10000
3967,1610,668,ClearView Elite,Lentes de Contacto,Bright,4,20000
3968,1415,345,IrisBright,Soluciones,Glassi,1,8000
3969,524,562,SightSoothe,Soluciones,Glassi,1,12000
3970,1449,420,SightSoothe,Soluciones,Lupa,2,18000
3971,406,370,EyeRevive,Soluciones,Bright,1,10000
3972,1268,219,IrisBright,Gotas,Lupa,1,10000
3973,793,419,IrisBright,Soluciones,Bright,4,18000
3974,481,404,ClearView Elite,Lentes de Contacto,Bright,1,8000
3975,1603,575,EyeRevive,Gotas,Glassi,2,10000
3976,347,68,SightSoothe,Gotas,Bright,1,16000
3977,380,128,LuminEye Care,Soluciones,Bright,1,12000
3978,821,238,OptiGleam,Gotas,Glassi,3,10000
3979,51,196,OptiGleam,Lentes de Contacto,Glassi,2,4000
3980,246,329,EyeRevive,Gotas,Lupa,1,10000
3981,814,433,ClearView Elite,Gotas,Lupa,1,4000
3982,1308,591,LuminEye Care,Gotas,Lupa,4,10000
3983,1119,68,ClearView Elite,Lentes de Contacto,Glassi,1,10000
3984,881,352,SightSoothe,Soluciones,Lupa,3,4000
3985,1378,443,VisionGuard,Lentes de Contacto,Lupa,4,2000
3986,256,779,OptiClarity,Lentes de Contacto,Glassi,2,4000
3987,1210,368,LuminEye Care,Lentes de Contacto,Bright,4,10000
3988,1702,768,IrisBright,Soluciones,Bright,4,6000
3989,802,592,IrisBright,Gotas,Lupa,1,8000
3990,363,338,VisionGuard,Soluciones,Glassi,3,20000
3991,868,399,IrisBright,Soluciones,Bright,3,14000
3992,953,291,OptiGleam,Lentes de Contacto,Bright,4,4000
3993,1753,76,OptiClarity,Gotas,Bright,3,4000
3994,644,559,VisionGuard,Soluciones,Bright,3,16000
3995,1327,180,ClearView Elite,Gotas,Glassi,3,10000
3996,1954,93,VisionGuard,Gotas,Lupa,4,16000
3997,1206,556,ClearView Elite,Lentes de Contacto,Glassi,1,18000
3998,1169,688,OptiGleam,Gotas,Lupa,3,16000
3999,1680,258,VisionGuard,Gotas,Lupa,2,12000
4000,1557,465,IrisBright,Soluciones,Glassi,1,12000
4001,546,14,EyeRevive,Gotas,Bright,3,10000
4002,1570,672,VisionGuard,Soluciones,Bright,4,16000
4003,1477,577,EyeRevive,Soluciones,Bright,3,8000
4004,1646,583,IrisBright,Soluciones,Bright,3,14000
4005,122,579,VisionGuard,Gotas,Glassi,1,8000
4006,562,222,SightSoothe,Gotas,Bright,4,16000
4007,1998,799,LuminEye Care,Gotas,Lupa,2,4000
4008,535,350,EyeRevive,Lentes de Contacto,Lupa,4,14000
4009,695,654,OptiGleam,Gotas,Lupa,4,2000
4010,1976,202,OptiClarity,Soluciones,Bright,4,12000
4011,1230,5,ClearView Elite,Soluciones,Glassi,4,20000
4012,500,260,IrisBright,Lentes de Contacto,Bright,1,18000
4013,1501,699,ClearView Elite,Lentes de Contacto,Bright,2,6000
4014,957,626,LuminEye Care,Gotas,Bright,2,10000
4015,202,56,IrisBright,Soluciones,Glassi,1,8000
4016,385,133,IrisBright,Soluciones,Lupa,3,8000
4017,75,288,ClearView Elite,Soluciones,Lupa,4,12000
4018,826,353,IrisBright,Lentes de Contacto,Lupa,4,14000
4019,1836,564,IrisBright,Lentes de Contacto,Lupa,1,18000
4020,113,425,ClearView Elite,Gotas,Glassi,3,14000
4021,1450,459,VisionGuard,Gotas,Bright,1,16000
4022,1461,510,OptiClarity,Gotas,Lupa,3,4000
4023,1535,580,OptiGleam,Lentes de Contacto,Lupa,2,18000
4024,126,602,ClearView Elite,Lentes de Contacto,Lupa,1,14000
4025,1121,360,SightSoothe,Lentes de Contacto,Lupa,2,18000
4026,1882,425,OptiClarity,Soluciones,Lupa,2,6000
4027,608,572,SightSoothe,Lentes de Contacto,Lupa,2,16000
4028,1165,222,OptiClarity,Gotas,Bright,3,16000
4029,100,456,OptiGleam,Gotas,Glassi,2,8000
4030,1503,409,OptiClarity,Gotas,Bright,3,2000
4031,1910,142,IrisBright,Lentes de Contacto,Bright,2,8000
4032,852,453,ClearView Elite,Lentes de Contacto,Bright,3,14000
4033,1526,352,IrisBright,Lentes de Contacto,Bright,2,18000
4034,1226,764,LuminEye Care,Lentes de Contacto,Glassi,3,20000
4035,332,602,VisionGuard,Lentes de Contacto,Glassi,3,20000
4036,256,472,OptiGleam,Soluciones,Glassi,4,20000
4037,320,181,EyeRevive,Soluciones,Bright,2,16000
4038,807,349,OptiGleam,Soluciones,Bright,4,20000
4039,137,287,LuminEye Care,Gotas,Glassi,4,20000
4040,1078,145,SightSoothe,Lentes de Contacto,Bright,4,10000
4041,1855,733,EyeRevive,Soluciones,Bright,3,14000
4042,188,750,IrisBright,Soluciones,Bright,1,4000
4043,1191,685,VisionGuard,Lentes de Contacto,Bright,4,4000
4044,435,171,EyeRevive,Soluciones,Bright,2,16000
4045,335,467,IrisBright,Soluciones,Glassi,3,12000
4046,1268,788,LuminEye Care,Soluciones,Glassi,1,18000
4047,333,653,EyeRevive,Soluciones,Glassi,2,20000
4048,1091,7,SightSoothe,Gotas,Lupa,2,16000
4049,1572,391,SightSoothe,Gotas,Lupa,1,12000
4050,1894,432,ClearView Elite,Soluciones,Glassi,2,2000
4051,773,269,ClearView Elite,Soluciones,Bright,1,16000
4052,1704,369,ClearView Elite,Lentes de Contacto,Lupa,4,8000
4053,607,542,VisionGuard,Lentes de Contacto,Glassi,4,16000
4054,824,151,EyeRevive,Gotas,Glassi,3,8000
4055,444,579,IrisBright,Gotas,Lupa,3,8000
4056,160,719,IrisBright,Gotas,Bright,1,18000
4057,557,651,SightSoothe,Lentes de Contacto,Glassi,1,18000
4058,1557,749,IrisBright,Soluciones,Glassi,2,4000
4059,21,721,OptiGleam,Gotas,Glassi,4,16000
4060,650,200,SightSoothe,Soluciones,Bright,1,16000
4061,307,248,OptiGleam,Lentes de Contacto,Bright,4,14000
4062,713,659,SightSoothe,Soluciones,Bright,4,6000
4063,1379,375,OptiClarity,Gotas,Lupa,4,4000
4064,46,598,IrisBright,Lentes de Contacto,Lupa,4,4000
4065,1891,364,SightSoothe,Lentes de Contacto,Glassi,3,18000
4066,1018,749,OptiClarity,Lentes de Contacto,Glassi,3,8000
4067,1731,335,SightSoothe,Gotas,Lupa,1,6000
4068,1808,61,SightSoothe,Soluciones,Glassi,2,8000
4069,108,249,OptiGleam,Lentes de Contacto,Glassi,1,16000
4070,788,176,OptiGleam,Gotas,Glassi,2,14000
4071,1982,268,IrisBright,Gotas,Bright,4,2000
4072,1929,385,LuminEye Care,Lentes de Contacto,Bright,1,20000
4073,1108,719,VisionGuard,Soluciones,Glassi,1,20000
4074,689,552,ClearView Elite,Soluciones,Bright,4,14000
4075,1778,174,OptiGleam,Lentes de Contacto,Glassi,4,10000
4076,782,379,EyeRevive,Gotas,Lupa,1,4000
4077,627,573,IrisBright,Lentes de Contacto,Lupa,3,20000
4078,144,778,IrisBright,Soluciones,Glassi,4,6000
4079,1605,195,OptiClarity,Lentes de Contacto,Lupa,4,14000
4080,1682,305,EyeRevive,Lentes de Contacto,Bright,3,6000
4081,1434,114,LuminEye Care,Lentes de Contacto,Bright,1,20000
4082,698,441,OptiClarity,Lentes de Contacto,Glassi,3,6000
4083,1160,771,SightSoothe,Soluciones,Glassi,1,8000
4084,859,545,IrisBright,Lentes de Contacto,Lupa,3,12000
4085,946,496,IrisBright,Soluciones,Bright,3,14000
4086,1275,190,SightSoothe,Lentes de Contacto,Glassi,1,20000
4087,489,625,LuminEye Care,Gotas,Glassi,2,8000
4088,672,798,EyeRevive,Lentes de Contacto,Glassi,4,2000
4089,615,175,SightSoothe,Soluciones,Glassi,1,16000
4090,1286,241,ClearView Elite,Soluciones,Bright,4,16000
4091,727,709,EyeRevive,Lentes de Contacto,Glassi,4,14000
4092,229,538,ClearView Elite,Gotas,Bright,2,12000
4093,812,110,OptiClarity,Soluciones,Glassi,3,14000
4094,826,33,OptiClarity,Lentes de Contacto,Glassi,1,12000
4095,205,478,LuminEye Care,Gotas,Lupa,2,4000
4096,151,347,OptiClarity,Lentes de Contacto,Glassi,1,2000
4097,1892,98,OptiClarity,Gotas,Bright,1,16000
4098,500,518,ClearView Elite,Gotas,Bright,3,10000
4099,565,629,SightSoothe,Soluciones,Bright,3,10000
4100,1144,336,SightSoothe,Soluciones,Glassi,3,12000
4101,1126,590,VisionGuard,Soluciones,Bright,1,18000
4102,105,655,EyeRevive,Lentes de Contacto,Lupa,1,20000
4103,1122,219,SightSoothe,Gotas,Lupa,4,18000
4104,611,160,LuminEye Care,Lentes de Contacto,Glassi,1,18000
4105,985,469,ClearView Elite,Gotas,Lupa,4,6000
4106,120,207,EyeRevive,Gotas,Bright,1,4000
4107,328,365,IrisBright,Gotas,Glassi,1,4000
4108,1975,258,OptiGleam,Soluciones,Lupa,2,18000
4109,1716,24,SightSoothe,Soluciones,Bright,1,20000
4110,1472,623,SightSoothe,Soluciones,Bright,4,16000
4111,1376,345,EyeRevive,Lentes de Contacto,Bright,3,2000
4112,41,89,LuminEye Care,Gotas,Lupa,3,14000
4113,1992,70,OptiClarity,Gotas,Glassi,3,4000
4114,999,306,OptiGleam,Gotas,Lupa,4,12000
4115,1425,124,SightSoothe,Gotas,Bright,1,2000
4116,1727,150,EyeRevive,Soluciones,Bright,1,2000
4117,1416,318,SightSoothe,Gotas,Bright,3,12000
4118,1918,229,EyeRevive,Soluciones,Glassi,2,10000
4119,608,657,SightSoothe,Soluciones,Glassi,3,14000
4120,1307,388,SightSoothe,Lentes de Contacto,Bright,3,18000
4121,1073,406,SightSoothe,Gotas,Lupa,2,18000
4122,571,163,OptiClarity,Gotas,Glassi,3,20000
4123,1106,650,OptiGleam,Lentes de Contacto,Bright,3,4000
4124,784,353,IrisBright,Lentes de Contacto,Lupa,2,20000
4125,1567,422,VisionGuard,Soluciones,Bright,4,2000
4126,1769,358,VisionGuard,Gotas,Glassi,3,16000
4127,1645,118,LuminEye Care,Lentes de Contacto,Lupa,4,4000
4128,1044,200,IrisBright,Soluciones,Bright,4,18000
4129,1800,124,SightSoothe,Soluciones,Glassi,4,6000
4130,468,238,ClearView Elite,Soluciones,Glassi,2,10000
4131,1006,384,SightSoothe,Gotas,Glassi,3,10000
4132,159,460,OptiGleam,Gotas,Bright,4,18000
4133,146,308,OptiClarity,Soluciones,Lupa,2,14000
4134,579,313,VisionGuard,Lentes de Contacto,Lupa,3,4000
4135,1206,86,SightSoothe,Soluciones,Lupa,3,6000
4136,793,711,OptiGleam,Gotas,Bright,2,12000
4137,91,548,OptiGleam,Gotas,Bright,4,18000
4138,460,734,OptiGleam,Lentes de Contacto,Bright,4,8000
4139,671,407,VisionGuard,Soluciones,Glassi,3,10000
4140,1956,18,OptiClarity,Soluciones,Glassi,3,14000
4141,808,676,EyeRevive,Soluciones,Bright,3,20000
4142,1014,797,EyeRevive,Lentes de Contacto,Glassi,1,14000
4143,448,20,OptiGleam,Gotas,Bright,1,2000
4144,1089,83,VisionGuard,Gotas,Lupa,1,18000
4145,142,156,SightSoothe,Soluciones,Lupa,1,8000
4146,464,246,IrisBright,Gotas,Bright,4,12000
4147,1920,67,VisionGuard,Lentes de Contacto,Lupa,4,2000
4148,1796,87,LuminEye Care,Lentes de Contacto,Bright,3,10000
4149,1083,54,VisionGuard,Gotas,Glassi,1,6000
4150,425,583,LuminEye Care,Gotas,Lupa,1,8000
4151,1942,707,OptiClarity,Gotas,Glassi,4,12000
4152,674,653,SightSoothe,Lentes de Contacto,Glassi,3,20000
4153,1233,487,SightSoothe,Soluciones,Glassi,4,12000
4154,1383,253,VisionGuard,Soluciones,Bright,1,14000
4155,537,224,ClearView Elite,Lentes de Contacto,Lupa,4,20000
4156,102,404,LuminEye Care,Lentes de Contacto,Bright,4,6000
4157,1916,537,LuminEye Care,Lentes de Contacto,Lupa,4,4000
4158,1944,654,OptiGleam,Gotas,Bright,3,8000
4159,1735,649,EyeRevive,Soluciones,Glassi,3,8000
4160,926,31,OptiClarity,Gotas,Bright,4,16000
4161,1813,537,OptiClarity,Gotas,Glassi,3,14000
4162,755,415,EyeRevive,Soluciones,Bright,1,4000
4163,1792,159,VisionGuard,Soluciones,Glassi,1,20000
4164,879,692,LuminEye Care,Soluciones,Glassi,4,14000
4165,196,83,EyeRevive,Lentes de Contacto,Glassi,2,18000
4166,802,66,ClearView Elite,Lentes de Contacto,Bright,1,16000
4167,405,269,EyeRevive,Lentes de Contacto,Lupa,3,20000
4168,752,269,IrisBright,Lentes de Contacto,Glassi,3,12000
4169,1089,740,EyeRevive,Gotas,Bright,2,14000
4170,670,116,LuminEye Care,Gotas,Lupa,4,20000
4171,794,480,OptiClarity,Gotas,Lupa,3,14000
4172,1914,587,VisionGuard,Soluciones,Glassi,1,20000
4173,1349,783,IrisBright,Lentes de Contacto,Glassi,1,2000
4174,759,71,LuminEye Care,Lentes de Contacto,Glassi,1,6000
4175,1152,634,VisionGuard,Gotas,Glassi,3,2000
4176,94,33,OptiGleam,Gotas,Lupa,2,8000
4177,429,140,VisionGuard,Lentes de Contacto,Lupa,4,4000
4178,453,661,IrisBright,Lentes de Contacto,Glassi,3,2000
4179,665,546,OptiClarity,Soluciones,Bright,3,12000
4180,1245,401,SightSoothe,Soluciones,Glassi,4,16000
4181,778,439,LuminEye Care,Lentes de Contacto,Bright,1,2000
4182,1299,205,OptiGleam,Lentes de Contacto,Glassi,4,6000
4183,376,397,LuminEye Care,Gotas,Glassi,2,6000
4184,567,506,SightSoothe,Lentes de Contacto,Lupa,1,8000
4185,1322,493,LuminEye Care,Soluciones,Bright,4,16000
4186,1283,268,OptiGleam,Lentes de Contacto,Bright,4,2000
4187,52,269,OptiClarity,Lentes de Contacto,Glassi,3,14000
4188,416,254,ClearView Elite,Soluciones,Glassi,1,8000
4189,1096,451,EyeRevive,Lentes de Contacto,Lupa,3,2000
4190,432,183,EyeRevive,Lentes de Contacto,Glassi,3,10000
4191,1931,659,ClearView Elite,Gotas,Bright,3,4000
4192,397,490,OptiClarity,Gotas,Lupa,4,12000
4193,1081,364,LuminEye Care,Lentes de Contacto,Lupa,2,2000
4194,151,737,EyeRevive,Gotas,Lupa,2,2000
4195,1041,426,OptiGleam,Gotas,Bright,3,2000
4196,1073,44,OptiClarity,Lentes de Contacto,Glassi,2,18000
4197,681,395,OptiGleam,Gotas,Bright,4,10000
4198,165,481,ClearView Elite,Soluciones,Lupa,1,8000
4199,951,235,ClearView Elite,Lentes de Contacto,Glassi,4,18000
4200,1390,543,SightSoothe,Lentes de Contacto,Glassi,4,16000
4201,1573,465,ClearView Elite,Lentes de Contacto,Lupa,2,6000
4202,1246,638,VisionGuard,Soluciones,Lupa,3,2000
4203,1799,431,VisionGuard,Soluciones,Bright,2,12000
4204,1097,271,IrisBright,Gotas,Bright,2,4000
4205,1053,151,ClearView Elite,Gotas,Bright,3,16000
4206,158,4,SightSoothe,Soluciones,Lupa,3,20000
4207,1773,73,ClearView Elite,Soluciones,Glassi,3,6000
4208,1552,118,EyeRevive,Soluciones,Glassi,2,2000
4209,92,337,LuminEye Care,Gotas,Glassi,2,12000
4210,783,171,ClearView Elite,Lentes de Contacto,Bright,3,4000
4211,330,185,ClearView Elite,Soluciones,Lupa,2,2000
4212,387,533,VisionGuard,Soluciones,Lupa,3,14000
4213,612,318,SightSoothe,Soluciones,Glassi,1,4000
4214,360,477,LuminEye Care,Soluciones,Lupa,4,20000
4215,1754,710,OptiGleam,Soluciones,Lupa,2,4000
4216,260,743,EyeRevive,Gotas,Glassi,4,2000
4217,104,259,OptiClarity,Lentes de Contacto,Lupa,3,14000
4218,1164,177,LuminEye Care,Soluciones,Bright,2,16000
4219,404,434,IrisBright,Gotas,Lupa,2,4000
4220,1453,396,IrisBright,Gotas,Lupa,4,12000
4221,991,323,EyeRevive,Lentes de Contacto,Bright,1,2000
4222,1307,782,SightSoothe,Soluciones,Bright,1,10000
4223,282,420,VisionGuard,Gotas,Glassi,3,18000
4224,142,340,OptiGleam,Lentes de Contacto,Bright,4,18000
4225,1178,633,OptiGleam,Gotas,Glassi,1,10000
4226,1257,794,OptiGleam,Lentes de Contacto,Bright,4,4000
4227,740,167,EyeRevive,Lentes de Contacto,Glassi,2,20000
4228,1655,264,EyeRevive,Gotas,Glassi,2,8000
4229,1876,235,ClearView Elite,Soluciones,Glassi,4,6000
4230,1309,464,VisionGuard,Lentes de Contacto,Bright,2,8000
4231,855,759,OptiClarity,Lentes de Contacto,Bright,1,20000
4232,1102,352,EyeRevive,Gotas,Bright,1,10000
4233,1409,229,OptiClarity,Soluciones,Glassi,1,4000
4234,857,240,OptiClarity,Gotas,Lupa,1,18000
4235,1946,33,ClearView Elite,Gotas,Lupa,3,6000
4236,1500,179,OptiGleam,Lentes de Contacto,Glassi,3,12000
4237,1381,267,LuminEye Care,Gotas,Glassi,2,4000
4238,1885,442,SightSoothe,Soluciones,Bright,4,8000
4239,1879,400,SightSoothe,Gotas,Glassi,4,4000
4240,1119,648,IrisBright,Gotas,Glassi,3,4000
4241,1745,202,VisionGuard,Lentes de Contacto,Lupa,1,16000
4242,714,764,ClearView Elite,Soluciones,Bright,3,14000
4243,396,82,OptiGleam,Lentes de Contacto,Bright,2,10000
4244,1605,28,LuminEye Care,Soluciones,Bright,4,14000
4245,1479,35,ClearView Elite,Lentes de Contacto,Bright,3,20000
4246,795,322,VisionGuard,Gotas,Bright,2,18000
4247,773,181,LuminEye Care,Lentes de Contacto,Lupa,4,14000
4248,37,798,OptiClarity,Lentes de Contacto,Glassi,2,6000
4249,1958,414,IrisBright,Gotas,Lupa,1,12000
4250,1797,420,OptiGleam,Gotas,Lupa,1,16000
4251,1806,482,OptiGleam,Lentes de Contacto,Bright,3,12000
4252,1348,49,OptiGleam,Gotas,Lupa,4,16000
4253,690,317,EyeRevive,Soluciones,Lupa,1,10000
4254,1363,525,OptiClarity,Lentes de Contacto,Glassi,3,16000
4255,1811,617,IrisBright,Gotas,Bright,3,6000
4256,1595,72,LuminEye Care,Lentes de Contacto,Glassi,2,16000
4257,1273,8,OptiGleam,Gotas,Glassi,3,16000
4258,1343,629,OptiClarity,Gotas,Bright,4,18000
4259,1550,771,OptiClarity,Gotas,Glassi,3,16000
4260,165,59,LuminEye Care,Gotas,Glassi,4,8000
4261,7,447,OptiClarity,Gotas,Glassi,2,6000
4262,877,39,IrisBright,Soluciones,Bright,1,16000
4263,763,491,ClearView Elite,Soluciones,Bright,4,4000
4264,276,726,VisionGuard,Soluciones,Bright,1,8000
4265,208,299,OptiGleam,Lentes de Contacto,Lupa,4,16000
4266,630,80,OptiClarity,Lentes de Contacto,Lupa,2,18000
4267,192,793,VisionGuard,Soluciones,Bright,1,10000
4268,1871,396,LuminEye Care,Lentes de Contacto,Bright,4,12000
4269,1206,756,ClearView Elite,Gotas,Glassi,2,4000
4270,1555,506,VisionGuard,Soluciones,Lupa,4,12000
4271,1543,204,LuminEye Care,Gotas,Glassi,4,12000
4272,1318,143,OptiClarity,Gotas,Bright,4,20000
4273,1270,50,OptiClarity,Lentes de Contacto,Lupa,1,14000
4274,586,467,OptiClarity,Gotas,Glassi,1,12000
4275,1562,117,OptiGleam,Gotas,Bright,2,20000
4276,1223,364,SightSoothe,Soluciones,Glassi,3,20000
4277,1590,793,EyeRevive,Gotas,Bright,2,8000
4278,904,411,OptiClarity,Gotas,Lupa,4,18000
4279,1229,621,IrisBright,Soluciones,Bright,2,2000
4280,1704,75,ClearView Elite,Soluciones,Glassi,4,20000
4281,1730,4,OptiGleam,Gotas,Glassi,3,10000
4282,851,499,SightSoothe,Soluciones,Bright,2,16000
4283,269,605,IrisBright,Gotas,Bright,3,14000
4284,573,701,SightSoothe,Lentes de Contacto,Bright,3,20000
4285,1949,158,OptiGleam,Gotas,Lupa,4,12000
4286,1922,537,EyeRevive,Gotas,Bright,4,14000
4287,1827,437,SightSoothe,Gotas,Bright,1,16000
4288,713,286,IrisBright,Lentes de Contacto,Glassi,2,14000
4289,715,358,EyeRevive,Gotas,Glassi,4,2000
4290,389,44,SightSoothe,Lentes de Contacto,Lupa,1,4000
4291,1078,742,VisionGuard,Soluciones,Bright,2,4000
4292,1625,54,OptiClarity,Gotas,Glassi,1,20000
4293,1565,627,VisionGuard,Soluciones,Lupa,4,4000
4294,1565,777,OptiClarity,Soluciones,Lupa,2,4000
4295,963,784,OptiClarity,Gotas,Glassi,2,14000
4296,88,255,VisionGuard,Lentes de Contacto,Glassi,2,20000
4297,1270,464,LuminEye Care,Gotas,Glassi,3,14000
4298,632,49,OptiGleam,Gotas,Bright,2,10000
4299,882,504,EyeRevive,Soluciones,Lupa,4,2000
4300,933,266,IrisBright,Lentes de Contacto,Bright,1,10000
4301,1694,758,SightSoothe,Soluciones,Bright,1,6000
4302,759,549,SightSoothe,Soluciones,Bright,4,10000
4303,1050,128,EyeRevive,Gotas,Glassi,2,16000
4304,1423,96,LuminEye Care,Gotas,Lupa,4,12000
4305,1080,250,OptiGleam,Lentes de Contacto,Bright,3,2000
4306,610,268,LuminEye Care,Soluciones,Lupa,2,8000
4307,1357,474,EyeRevive,Gotas,Glassi,3,10000
4308,767,673,EyeRevive,Lentes de Contacto,Bright,4,2000
4309,642,703,EyeRevive,Lentes de Contacto,Glassi,2,6000
4310,626,91,SightSoothe,Gotas,Bright,2,12000
4311,1848,196,ClearView Elite,Soluciones,Lupa,2,16000
